,loss,accuracy,val_loss,val_accuracy
0,1.6901671886444092,0.37022221088409424,1.721963882446289,0.385311096906662
1,1.4249571561813354,0.4744222164154053,1.991580605506897,0.3660222291946411
2,1.2973486185073853,0.5255222320556641,1.4417680501937866,0.5062000155448914
3,1.2187613248825073,0.5562777519226074,1.2764520645141602,0.5438555479049683
4,1.1531471014022827,0.5835777521133423,1.23440682888031,0.5600444674491882
5,1.098785400390625,0.6027666926383972,1.515703797340393,0.494644433259964
6,1.0549415349960327,0.6219333410263062,1.2206143140792847,0.568755567073822
7,1.0165008306503296,0.6348000168800354,1.1761040687561035,0.5932666659355164
8,0.9865776896476746,0.6462666392326355,1.1410555839538574,0.6015444397926331
9,0.9587835669517517,0.6564221978187561,1.3729870319366455,0.5311444401741028
10,0.9342079758644104,0.6664000153541565,1.0379985570907593,0.6307222247123718
11,0.911695122718811,0.6741555333137512,0.9324705600738525,0.6685777902603149
12,0.8869917392730713,0.6814888715744019,1.0265194177627563,0.637066662311554
13,0.8660678863525391,0.6891777515411377,1.0053551197052002,0.6503555774688721
14,0.8534483313560486,0.6936666369438171,1.2053806781768799,0.570288896560669
15,0.8359905481338501,0.7018555402755737,1.0132453441619873,0.6486444473266602
16,0.8215834498405457,0.7055444717407227,0.8910866379737854,0.6864555478096008
17,0.8084496259689331,0.71061110496521,0.9101592898368835,0.6771222352981567
18,0.7964128255844116,0.7144666910171509,1.0966936349868774,0.6346777677536011
19,0.7821648716926575,0.7198110818862915,1.0655840635299683,0.631422221660614
20,0.7691550254821777,0.7242110967636108,0.981338381767273,0.6544777750968933
21,0.7584301233291626,0.7277666926383972,1.1017231941223145,0.624833345413208
22,0.7487508058547974,0.7323222160339355,0.781744122505188,0.7237111330032349
23,0.7336423397064209,0.7375444173812866,1.0179307460784912,0.6494777798652649
24,0.7301120758056641,0.7380777597427368,1.0611017942428589,0.6503221988677979
25,0.7216572761535645,0.7401555776596069,0.8499231934547424,0.7032889127731323
26,0.7105968594551086,0.7465444207191467,1.2589693069458008,0.5967666506767273
27,0.7027084827423096,0.7463111281394958,0.9273868799209595,0.6778110861778259
28,0.6898648738861084,0.7532666921615601,1.0056977272033691,0.6616222262382507
29,0.6816102266311646,0.7562666535377502,0.9572170376777649,0.6736222505569458
30,0.6726143956184387,0.7572110891342163,0.8819177150726318,0.7027555704116821
31,0.6676304936408997,0.7598000168800354,0.8673107028007507,0.7064555287361145
32,0.6608334183692932,0.7615777850151062,0.8811996579170227,0.6979666948318481
33,0.6550043821334839,0.763688862323761,1.1239287853240967,0.6246444582939148
34,0.6481463313102722,0.7669888734817505,0.8749077916145325,0.696577787399292
35,0.6448074579238892,0.7662222385406494,0.8871741890907288,0.6941444277763367
36,0.6316535472869873,0.7721999883651733,1.0374391078948975,0.672011137008667
37,0.6238616704940796,0.7767666578292847,0.8797306418418884,0.7103111147880554
38,0.6166518926620483,0.7770000100135803,1.1173889636993408,0.6647111177444458
39,0.6120522618293762,0.7814111113548279,0.8978991508483887,0.6959333419799805
40,0.6119469404220581,0.7783777713775635,0.9456295371055603,0.6811888813972473
41,0.6018045544624329,0.7826555371284485,0.9389833211898804,0.6989333629608154
42,0.5960149168968201,0.7847222089767456,1.0819776058197021,0.6468333601951599
43,0.589131236076355,0.7884555459022522,0.9100598096847534,0.6981777548789978
44,0.5824396014213562,0.7884222269058228,0.7594428062438965,0.7431555390357971
45,0.5803313255310059,0.7904666662216187,0.9725186824798584,0.6846110820770264
46,0.5738550424575806,0.7927666902542114,0.8986883759498596,0.6965110898017883
47,0.5711683630943298,0.7938666939735413,0.8954161405563354,0.6995221972465515
48,0.5656290650367737,0.7949555516242981,0.8248028755187988,0.7199110984802246
49,0.5592569708824158,0.7972000241279602,1.0207388401031494,0.6809222102165222
50,0.5519275665283203,0.8003777861595154,1.3384190797805786,0.6382222175598145
51,0.5486868023872375,0.800777792930603,0.9564236998558044,0.6785222291946411
52,0.5422358512878418,0.8034666776657104,1.0569572448730469,0.6769777536392212
53,0.538882315158844,0.8034111261367798,0.9321532845497131,0.6937222480773926
54,0.5327386260032654,0.8070889115333557,0.8272321224212646,0.7296555638313293
55,0.5304803848266602,0.8082777857780457,0.8255525827407837,0.7265555262565613
56,0.5241606831550598,0.8111444711685181,0.8777559995651245,0.7154333591461182
57,0.5211748480796814,0.8111888766288757,0.9744634628295898,0.7019000053405762
58,0.5138206481933594,0.8144333362579346,0.9584272503852844,0.696399986743927
59,0.5109026432037354,0.81532222032547,0.8656684756278992,0.7261555790901184
60,0.5055562257766724,0.8173333406448364,0.8430768251419067,0.7219111323356628
61,0.5043249726295471,0.8172777891159058,0.7849443554878235,0.7378666400909424
62,0.4992014765739441,0.8186555504798889,0.9509087800979614,0.7110999822616577
63,0.49417251348495483,0.8217333555221558,0.7623324394226074,0.7486555576324463
64,0.48989367485046387,0.8224444389343262,1.0409265756607056,0.69032222032547
65,0.48808616399765015,0.8231222033500671,0.8785569667816162,0.7278888821601868
66,0.4809141457080841,0.8246999979019165,1.3171913623809814,0.6770889163017273
67,0.4760221838951111,0.8265110850334167,0.7852117419242859,0.7463666796684265
68,0.4748305082321167,0.8272888660430908,1.0255788564682007,0.6984778046607971
69,0.4723576307296753,0.8291333317756653,0.9450031518936157,0.7137777805328369
70,0.4672243595123291,0.8310444355010986,0.9403480291366577,0.7114666700363159
71,0.46089205145835876,0.8325999975204468,0.8422175049781799,0.7329444289207458
72,0.45987287163734436,0.8328666687011719,0.8818165063858032,0.7239888906478882
73,0.45588842034339905,0.8342221975326538,1.055275559425354,0.6964222192764282
74,0.446982204914093,0.8385555744171143,0.8751300573348999,0.7258777618408203
75,0.4503171443939209,0.8359000086784363,0.8020143508911133,0.7421888709068298
76,0.446386456489563,0.8377000093460083,0.8769928812980652,0.7316555380821228
77,0.4404301643371582,0.8385000228881836,0.9034098386764526,0.7279444336891174
78,0.4303874969482422,0.8439221978187561,0.905060350894928,0.7245444655418396
79,0.43557310104370117,0.8421444296836853,0.9224903583526611,0.7213444709777832
80,0.42980512976646423,0.8439000248908997,1.0213197469711304,0.6934666633605957
