,loss,accuracy,val_loss,val_accuracy
0,1.5472553968429565,0.42997777462005615,1.426267147064209,0.49106666445732117
1,1.2335635423660278,0.5531777739524841,1.1785343885421753,0.5701000094413757
2,1.090159296989441,0.6070777773857117,1.1338626146316528,0.5957333445549011
3,0.9813060164451599,0.6488777995109558,1.1251484155654907,0.6026999950408936
4,0.8960592746734619,0.6770222187042236,1.0775198936462402,0.6209444403648376
5,0.8065038323402405,0.7098666429519653,1.0531725883483887,0.6308777928352356
6,0.7278960347175598,0.7410888671875,1.167464256286621,0.620211124420166
7,0.6393515467643738,0.7699221968650818,1.187252163887024,0.6246111392974854
8,0.5649686455726624,0.7960888743400574,1.2768669128417969,0.612666666507721
9,0.4843662679195404,0.8250555396080017,1.365366816520691,0.6098222136497498
10,0.4177095890045166,0.8491111397743225,1.5013041496276855,0.6136777997016907
11,0.35388579964637756,0.871844470500946,1.6090596914291382,0.6114888787269592
12,0.30476972460746765,0.8902222514152527,1.7631053924560547,0.6085110902786255
13,0.2679682672023773,0.9030555486679077,1.8661531209945679,0.6101999878883362
14,0.23535732924938202,0.9155555367469788,1.951349139213562,0.6081333160400391
15,0.21711838245391846,0.9221555590629578,2.2138237953186035,0.5982666611671448
16,0.19866985082626343,0.9285222291946411,2.247865915298462,0.6052666902542114
17,0.18164795637130737,0.935188889503479,2.4160993099212646,0.6030111312866211
18,0.17452454566955566,0.9387000203132629,2.491119146347046,0.6017777919769287
19,0.16502514481544495,0.9431777596473694,2.657589912414551,0.6061555743217468
20,0.15589246153831482,0.9457111358642578,2.756784200668335,0.599399983882904
21,0.14510230720043182,0.9502221941947937,2.9114418029785156,0.5906000137329102
22,0.16080017387866974,0.9452444314956665,2.944864511489868,0.6014666557312012
23,0.13922187685966492,0.9517777562141418,2.9585018157958984,0.6034888625144958
24,0.14206217229366302,0.9523333311080933,3.1020638942718506,0.5965444445610046
25,0.13688115775585175,0.9535444378852844,3.1446893215179443,0.5939888954162598
26,0.14421594142913818,0.9520333409309387,3.2315659523010254,0.5960222482681274
27,0.1277472823858261,0.957111120223999,3.3438632488250732,0.5962666869163513
28,0.13291268050670624,0.9552555680274963,3.4289395809173584,0.5953666567802429
29,0.12388823926448822,0.9586666822433472,3.2920098304748535,0.5968444347381592
30,0.12830492854118347,0.9582333564758301,3.4666895866394043,0.6007888913154602
31,0.12340209633111954,0.959255576133728,3.537675619125366,0.599311113357544
32,0.12047369033098221,0.9608333110809326,3.5094006061553955,0.5928221940994263
33,0.12206193804740906,0.9609333276748657,3.781611919403076,0.5914222002029419
34,0.11838378012180328,0.9628111124038696,3.708110809326172,0.5937222242355347
35,0.12067297101020813,0.9613777995109558,3.790842056274414,0.5916777849197388
36,0.10870993882417679,0.9649666547775269,3.9116010665893555,0.5956888794898987
37,0.11376374959945679,0.9632777571678162,3.732100248336792,0.5839555263519287
38,0.11301815509796143,0.9637555480003357,3.941518783569336,0.5955555438995361
39,0.11054010689258575,0.9650444388389587,3.937002420425415,0.5946666598320007
40,0.11459878832101822,0.9641555547714233,4.004215240478516,0.5938222408294678
41,0.11596742272377014,0.9635888934135437,4.045170783996582,0.596822202205658
42,0.1131642758846283,0.9653888940811157,4.1374311447143555,0.5963333249092102
43,0.10071372240781784,0.9685111045837402,4.082134246826172,0.5916222333908081
44,0.10748828202486038,0.9665555357933044,4.331908702850342,0.5876444578170776
45,0.1055162325501442,0.9676333069801331,4.327762126922607,0.5951555371284485
46,0.11137370020151138,0.9668444395065308,4.312606334686279,0.596488893032074
47,0.10722262412309647,0.9674666523933411,4.248190402984619,0.5917666554450989
48,0.09735238552093506,0.9706777930259705,4.368425369262695,0.5876333117485046
49,0.10516219586133957,0.9688555598258972,4.496020317077637,0.5925111174583435
50,0.1037978008389473,0.9690444469451904,4.457836151123047,0.5873777866363525
51,0.10369778424501419,0.9685333371162415,4.528438568115234,0.5920555591583252
52,0.0983402356505394,0.9705333113670349,4.744932174682617,0.5903777480125427
